id,coverN,old_cover_url
4a06fa12-5592-4642-aa13-51fb2eedd5d6,38197,"https://africanstorybook.org/illustrations/covers/38197.png"
f4ce3a3c-f24b-4f75-ac46-7de50c06b23a,38199,"https://africanstorybook.org/illustrations/covers/38199.png"
61deb7a3-f726-4175-93f2-368c6d97c276,38207,"https://africanstorybook.org/illustrations/covers/38207.png"
338832bc-6d0a-439a-bccb-fe7bc0548f1d,38211,"https://africanstorybook.org/illustrations/covers/38211.png"
0377c434-643c-4dc7-8a12-4e8354883455,38213,"https://africanstorybook.org/illustrations/covers/38213.png"
e67364b5-38f0-43b2-9967-f3d0ae57293f,38214,"https://africanstorybook.org/illustrations/covers/38214.png"
8e0fe4ae-0acb-4bd0-bc60-e1d3e6f4ac6d,38219,"https://africanstorybook.org/illustrations/covers/38219.png"
04b3bc05-4faa-4d53-99b2-56aafd8c422c,38226,"https://africanstorybook.org/illustrations/covers/38226.png"
b35baad4-5523-40a6-a4df-b13c1cad6fd4,38234,"https://africanstorybook.org/illustrations/covers/38234.png"
8ae9213b-635e-4cbf-b41d-cd6937302949,38235,"https://africanstorybook.org/illustrations/covers/38235.png"
45245080-de4f-43a0-a282-b9d4ccf9f88c,38236,"https://africanstorybook.org/illustrations/covers/38236.png"
a74944d5-fda1-4ce3-8683-d60a66d0996d,38238,"https://africanstorybook.org/illustrations/covers/38238.png"
72c337f7-e5ee-4e59-9b5f-6e0f983adaac,38239,"https://africanstorybook.org/illustrations/covers/38239.png"
0b179aa2-222e-4548-a446-cdc7e8ed04f8,38278,"https://africanstorybook.org/illustrations/covers/38278.png"
f2613af0-9ae7-48f7-a5ec-128800dcffb0,38287,"https://africanstorybook.org/illustrations/covers/38287.png"
e5593b6d-478f-4d3c-af67-64633bf2679f,38289,"https://africanstorybook.org/illustrations/covers/38289.png"
5634166f-65f0-4e25-ac77-690ad6aa649d,38291,"https://africanstorybook.org/illustrations/covers/38291.png"
de2f6ecd-adb9-4dc3-a18e-e468c9de152a,38293,"https://africanstorybook.org/illustrations/covers/38293.png"
aab1e3fb-6ccd-4d0a-89c8-4a6e8d5e15b9,38296,"https://africanstorybook.org/illustrations/covers/38296.png"
1fdcc6a7-8e5d-4355-aa2e-bb52d4e0ce5a,38299,"https://africanstorybook.org/illustrations/covers/38299.png"
4bbe6363-0aaf-45fe-8946-b7a50a574ac6,38307,"https://africanstorybook.org/illustrations/covers/38307.png"
78cc0f10-4481-4e7d-ad74-150330a1e694,38308,"https://africanstorybook.org/illustrations/covers/38308.png"
cdf19b4b-9065-4218-a598-18eab5eaf97b,38311,"https://africanstorybook.org/illustrations/covers/38311.png"
7223e85b-cafc-4509-b445-9db1f36fe8dc,38313,"https://africanstorybook.org/illustrations/covers/38313.png"
0bbd61bc-f16c-4abc-b9ad-dcb34574e14e,38314,"https://africanstorybook.org/illustrations/covers/38314.png"
c76c16fa-eba6-4423-87bf-e57a18213da5,38316,"https://africanstorybook.org/illustrations/covers/38316.png"
75d9794f-928b-4b55-90b9-f6dbc4af0968,38317,"https://africanstorybook.org/illustrations/covers/38317.png"
67693bc5-292c-4e0f-ac90-1d80346ce9c3,38326,"https://africanstorybook.org/illustrations/covers/38326.png"
8c35ea03-d8dd-4171-a625-4c4e4bb9f630,38338,"https://africanstorybook.org/illustrations/covers/38338.png"
a3e7d8c5-0080-4fee-afda-2851a6f11fbb,38372,"https://africanstorybook.org/illustrations/covers/38372.png"
cfa89137-2525-4fa4-bcb4-20d943af8e49,38382,"https://africanstorybook.org/illustrations/covers/38382.png"
0a68b733-81dc-4afb-b293-cfae72e17db2,38391,"https://africanstorybook.org/illustrations/covers/38391.png"
889e0626-4dac-40c2-810e-317c33f5c2ee,38411,"https://africanstorybook.org/illustrations/covers/38411.png"
c38befcc-a5e8-4d4d-b70a-09b9aadd16e1,38423,"https://africanstorybook.org/illustrations/covers/38423.png"
596325cb-9e05-4267-a0ed-3fec5eacccf5,38445,"https://africanstorybook.org/illustrations/covers/38445.png"
36b6a4dd-1e89-4870-b6e2-e997ac29c731,38456,"https://africanstorybook.org/illustrations/covers/38456.png"
6dcbd9a6-0cd2-442e-9e81-636dafc43eca,38467,"https://africanstorybook.org/illustrations/covers/38467.png"
4d62e671-a957-4429-a0e5-76dd1daf34e0,38477,"https://africanstorybook.org/illustrations/covers/38477.png"
3e201f59-936d-434c-a41c-cce42900296d,38480,"https://africanstorybook.org/illustrations/covers/38480.png"
7c1fdf4c-c276-41b5-bcc7-16b2db933458,38494,"https://africanstorybook.org/illustrations/covers/38494.png"
cac85792-ed7e-445b-b811-a8bb24b14904,38507,"https://africanstorybook.org/illustrations/covers/38507.png"
37c3ab1e-0dde-483e-8ae8-5d3472b65fa7,38517,"https://africanstorybook.org/illustrations/covers/38517.png"
aefc3598-0b93-4f63-a1e5-34bc26218526,38522,"https://africanstorybook.org/illustrations/covers/38522.png"
93c306a7-8100-4c38-89d7-6a0e84ec668f,38528,"https://africanstorybook.org/illustrations/covers/38528.png"
38660e54-8da9-4d4c-ab46-d143f9d43fbb,38534,"https://africanstorybook.org/illustrations/covers/38534.png"
610b74a0-9c82-43e4-9e4e-8d3b063f2aa9,38538,"https://africanstorybook.org/illustrations/covers/38538.png"
fb310905-4f4a-4727-841f-5264de4abc2d,38539,"https://africanstorybook.org/illustrations/covers/38539.png"
ad15c8c6-1685-4916-8976-50f3f2f1a82f,38540,"https://africanstorybook.org/illustrations/covers/38540.png"
e8fe80fe-1ad2-4f58-96ce-089f5bd94be9,38580,"https://africanstorybook.org/illustrations/covers/38580.png"
098235c5-244e-42ad-b946-be881ad08439,38582,"https://africanstorybook.org/illustrations/covers/38582.png"
802c0508-0aea-4178-9739-4231474183f7,38592,"https://africanstorybook.org/illustrations/covers/38592.png"
dfba782a-9071-4680-ad55-91922adc348e,38602,"https://africanstorybook.org/illustrations/covers/38602.png"
f22087a1-1118-4190-b6dd-168b0556248d,38633,"https://africanstorybook.org/illustrations/covers/38633.png"
dbf95881-2031-4364-b2e4-05394ace5685,38646,"https://africanstorybook.org/illustrations/covers/38646.png"
767571ae-c8f0-4633-a580-81dfa1ec5fc0,38656,"https://africanstorybook.org/illustrations/covers/38656.png"
affd83dc-fe3c-4297-8369-e7d2fc6a674d,38666,"https://africanstorybook.org/illustrations/covers/38666.png"
8580e871-cdb8-45d4-a4c2-aa8c53254aae,38676,"https://africanstorybook.org/illustrations/covers/38676.png"
d816ce21-57cf-4161-9c10-e38f13368fdb,38686,"https://africanstorybook.org/illustrations/covers/38686.png"
1cd71aac-cf83-4c01-b2b7-0091fb1f2b2c,38696,"https://africanstorybook.org/illustrations/covers/38696.png"
74f71dfd-3766-41e5-b634-8007a6076ca9,38706,"https://africanstorybook.org/illustrations/covers/38706.png"
fbc71e7e-3f88-4d2b-906e-d9e50684758d,38716,"https://africanstorybook.org/illustrations/covers/38716.png"
37d1cc46-b927-49be-bfd7-fcca85e682ed,38726,"https://africanstorybook.org/illustrations/covers/38726.png"
a6d1e641-8ef9-425e-a7ba-cb5eb33d4f84,38741,"https://africanstorybook.org/illustrations/covers/38741.png"
6efcb9e5-0b46-43d0-a6d8-c7f8c1ab1463,38748,"https://africanstorybook.org/illustrations/covers/38748.png"
c011461a-2d1b-4f68-97f4-c60c7cf2eb1c,38752,"https://africanstorybook.org/illustrations/covers/38752.png"
cee15418-3a3a-4396-b70c-15b2ecd35476,38753,"https://africanstorybook.org/illustrations/covers/38753.png"
e896e6fb-888b-42f0-acec-3fbaf4b59df1,38756,"https://africanstorybook.org/illustrations/covers/38756.png"
f8383866-10af-4beb-9976-b8c2682b9d54,38758,"https://africanstorybook.org/illustrations/covers/38758.png"
75e76ad9-80b0-4744-a871-65e64a716678,38777,"https://africanstorybook.org/illustrations/covers/38777.png"
d8021f1e-733f-4483-ad31-ce46fe373aed,38778,"https://africanstorybook.org/illustrations/covers/38778.png"
c3ced17f-76be-407e-aa28-23a343aee620,38788,"https://africanstorybook.org/illustrations/covers/38788.png"
94ed24d5-b555-4d5d-b149-50085c988e6d,38791,"https://africanstorybook.org/illustrations/covers/38791.png"
a252b9ed-47fe-4f87-8202-080295bf7445,38793,"https://africanstorybook.org/illustrations/covers/38793.png"
f4462e6e-0e69-4f3f-b9de-dcbf5d3b2d28,38795,"https://africanstorybook.org/illustrations/covers/38795.png"
e5b8b0f9-e8fa-4a5a-a7b0-fa6b64ea913c,38808,"https://africanstorybook.org/illustrations/covers/38808.png"
4b37039a-9e6e-4e0d-be5f-ffd2a58dc298,38813,"https://africanstorybook.org/illustrations/covers/38813.png"
0fc855bb-220c-448c-943c-6ac7a7ab9831,38814,"https://africanstorybook.org/illustrations/covers/38814.png"
9c946a77-9827-45f1-8193-1f2c5159f4a6,38817,"https://africanstorybook.org/illustrations/covers/38817.png"
1aaa2c22-0a19-4b70-9708-4aa6a540dd4c,38818,"https://africanstorybook.org/illustrations/covers/38818.png"
8d73e902-4dca-40e1-ab6c-49fce710d4d1,38819,"https://africanstorybook.org/illustrations/covers/38819.png"
a8de466c-7773-41fb-8661-39fe09fa084e,38821,"https://africanstorybook.org/illustrations/covers/38821.png"
987bee8d-41cb-4e0a-a3e2-496afdca8e53,38826,"https://africanstorybook.org/illustrations/covers/38826.png"
e6312984-abd1-4b97-8f02-2753948d7ba1,38827,"https://africanstorybook.org/illustrations/covers/38827.png"
46057d03-bea0-4b22-ab26-8c5f9ac21014,38828,"https://africanstorybook.org/illustrations/covers/38828.png"
20900557-29c6-46e9-804e-aa22ab67d753,38840,"https://africanstorybook.org/illustrations/covers/38840.png"
c11edb7b-1a49-4e8c-9c3e-c59a9eb5efa5,38852,"https://africanstorybook.org/illustrations/covers/38852.png"
08bd4fd7-fa0f-4d40-812f-823e53c400d1,38860,"https://africanstorybook.org/illustrations/covers/38860.png"
33488001-86f3-4969-bb7b-bbee8c71c2de,38873,"https://africanstorybook.org/illustrations/covers/38873.png"
48254b61-9be0-414f-b692-0e0674e7e4ac,38878,"https://africanstorybook.org/illustrations/covers/38878.png"
3994a909-0767-49ae-a6e5-42a9c905eb1c,38888,"https://africanstorybook.org/illustrations/covers/38888.png"
0c85ec2b-aa3b-4aab-ac1c-9aae417c4c49,38898,"https://africanstorybook.org/illustrations/covers/38898.png"
49e257f1-2451-48a0-9f2f-613b203412a7,38909,"https://africanstorybook.org/illustrations/covers/38909.png"
7e823769-8adb-4b05-b29a-b06279c9cc5d,33976,"https://africanstorybook.org/illustrations/covers/33976.png"
945e0f3d-4c21-4d8b-ab1d-119aaa32bea0,33980,"https://africanstorybook.org/illustrations/covers/33980.png"
8538d6aa-eafa-4b2e-b480-7f0802754e3b,38964,"https://africanstorybook.org/illustrations/covers/38964.png"
d84129be-d6bf-4514-98b4-00358e5a4669,38969,"https://africanstorybook.org/illustrations/covers/38969.png"
06686d91-8044-4908-b617-d4ff26d44336,39035,"https://africanstorybook.org/illustrations/covers/39035.png"
4653cdd7-a322-49eb-a08e-14e2de86bab5,39040,"https://africanstorybook.org/illustrations/covers/39040.png"
692474af-6963-4752-af25-2ade38e6a04e,39046,"https://africanstorybook.org/illustrations/covers/39046.png"
3304b43b-4583-477f-9a2e-ebedc68231d5,39049,"https://africanstorybook.org/illustrations/covers/39049.png"
9adaa6a5-ac1d-47ee-bd6c-aa85ec9fe8e3,39051,"https://africanstorybook.org/illustrations/covers/39051.png"
cdf8cb1a-fa23-45a8-aff6-c6605987f026,39052,"https://africanstorybook.org/illustrations/covers/39052.png"
8e7a7d17-8339-4763-bd8f-07ec3d6dcb5a,39060,"https://africanstorybook.org/illustrations/covers/39060.png"
d2371142-ba14-4b6a-aa2e-72fc0787dfef,39064,"https://africanstorybook.org/illustrations/covers/39064.png"
29efbfb4-ee8e-4bc0-9ff3-2a014b65e5c0,39077,"https://africanstorybook.org/illustrations/covers/39077.png"
2a1e40b7-2403-4521-b470-81400d806de8,39087,"https://africanstorybook.org/illustrations/covers/39087.png"
559f42b5-e642-44dd-b87b-e861ed5e2e95,39097,"https://africanstorybook.org/illustrations/covers/39097.png"
551cc08c-739e-4a63-ae7a-613fd4c3f7b0,39105,"https://africanstorybook.org/illustrations/covers/39105.png"
ade878b4-c72e-400f-9ab1-7f5ba9228bf4,39108,"https://africanstorybook.org/illustrations/covers/39108.png"
23f0112f-9baa-4091-bd4e-828b189f2055,39114,"https://africanstorybook.org/illustrations/covers/39114.png"
a1005bc9-7195-43c2-a563-3e9246f6b873,39120,"https://africanstorybook.org/illustrations/covers/39120.png"
d2f6cfd5-647f-41f3-a3ae-514560ee5e20,39125,"https://africanstorybook.org/illustrations/covers/39125.png"
3619a344-1027-4a4d-9b14-d0c2acbf3278,39127,"https://africanstorybook.org/illustrations/covers/39127.png"
71203c1d-76f3-421e-b3f0-5d1078c103d5,39128,"https://africanstorybook.org/illustrations/covers/39128.png"
366f99bb-6027-4f18-92e4-4be220c00ba4,39130,"https://africanstorybook.org/illustrations/covers/39130.png"
1c8060cc-ac8a-414c-8150-1bf745d9d82f,39134,"https://africanstorybook.org/illustrations/covers/39134.png"
12d6ab62-0b4f-4baf-a145-8a8ebbcdca21,39137,"https://africanstorybook.org/illustrations/covers/39137.png"
30bb03c4-1971-4dee-8fe7-c91cdc9ea39a,39151,"https://africanstorybook.org/illustrations/covers/39151.png"
fd166a06-b1a6-4125-bdd4-615ed92e3cd5,39169,"https://africanstorybook.org/illustrations/covers/39169.png"
360ea2a9-86c7-4396-858d-7ba3f3b04ee7,39179,"https://africanstorybook.org/illustrations/covers/39179.png"
383dde48-98b1-4bbe-bbd9-816c1ea11e57,33246,"https://africanstorybook.org/illustrations/covers/33246.png"
40b49581-d1fb-451f-8e45-60de2a834921,39198,"https://africanstorybook.org/illustrations/covers/39198.png"
89097bec-1fdc-46c9-bbae-1b344727406b,39199,"https://africanstorybook.org/illustrations/covers/39199.png"
7b39da9d-a732-4c14-ae22-43c69bd5e60a,39221,"https://africanstorybook.org/illustrations/covers/39221.png"
b35f6bfd-6ed0-4ec8-aa8b-9c13e5253a6d,39249,"https://africanstorybook.org/illustrations/covers/39249.png"
94590d73-5628-4bcf-99e1-e798810874a3,39256,"https://africanstorybook.org/illustrations/covers/39256.png"
5c3815e5-4764-49cd-9f22-394bfaaba310,39265,"https://africanstorybook.org/illustrations/covers/39265.png"
7bdf547a-0ff7-4324-bf23-8c841eb33820,39283,"https://africanstorybook.org/illustrations/covers/39283.png"
1a9827ca-774f-47ef-a358-f2b7115745ba,39286,"https://africanstorybook.org/illustrations/covers/39286.png"
4ab26122-1e38-4e90-90d7-6161bdd71f16,39293,"https://africanstorybook.org/illustrations/covers/39293.png"
ec3d461d-d1ea-4958-b60e-5fb7aecc3156,33671,"https://africanstorybook.org/illustrations/covers/33671.png"
b708b128-c2d6-448c-914a-794847050f2c,39321,"https://africanstorybook.org/illustrations/covers/39321.png"
aad58438-6dcd-455e-ab6d-dad5cea32ff4,39325,"https://africanstorybook.org/illustrations/covers/39325.png"
4d930fb3-5336-4633-94b7-3aea95badeed,39354,"https://africanstorybook.org/illustrations/covers/39354.png"
dc21ddaa-9331-432c-995e-ba6062584c19,39406,"https://africanstorybook.org/illustrations/covers/39406.png"
ff7ae91f-4a42-400c-b04e-eb8f84c2f92a,39411,"https://africanstorybook.org/illustrations/covers/39411.png"
92343e35-4729-4305-9c3e-cf9ceac42156,39528,"https://africanstorybook.org/illustrations/covers/39528.png"
09659517-c360-4612-b470-53cd37e9f6aa,39562,"https://africanstorybook.org/illustrations/covers/39562.png"
b6286371-9e8c-4f84-831f-47de8f5a709e,33684,"https://africanstorybook.org/illustrations/covers/33684.png"
177ab5a1-9a37-45cd-8b6b-87a763edda17,33687,"https://africanstorybook.org/illustrations/covers/33687.png"
0c123061-9489-431c-8bb7-8b4ff9c0544e,33688,"https://africanstorybook.org/illustrations/covers/33688.png"
3aaf33fc-4a3b-4f9a-9457-852ede53a1e3,39563,"https://africanstorybook.org/illustrations/covers/39563.png"
38b6d08e-db08-4966-90b3-f301d31503c5,39568,"https://africanstorybook.org/illustrations/covers/39568.png"
d73a31d9-1820-4d73-a18a-ae5db267607e,39569,"https://africanstorybook.org/illustrations/covers/39569.png"
2af5377e-abc6-4a19-97ad-0c2ad1b5e653,33913,"https://africanstorybook.org/illustrations/covers/33913.png"
acb96471-a88c-4c61-b7f6-07102f12751e,39645,"https://africanstorybook.org/illustrations/covers/39645.png"
05b1abcc-c270-41e4-bc57-4ce268195635,39662,"https://africanstorybook.org/illustrations/covers/39662.png"
882fdc48-5ffb-41ad-8a75-eb554d4dd6f5,39671,"https://africanstorybook.org/illustrations/covers/39671.png"
9171434f-bc92-4a82-a11b-e33581a8a5ff,39727,"https://africanstorybook.org/illustrations/covers/39727.png"
2862869a-e221-4a06-84a3-900fd8b04f03,39749,"https://africanstorybook.org/illustrations/covers/39749.png"
01e2fa14-02a7-46b0-8ad3-b22769027b5f,39768,"https://africanstorybook.org/illustrations/covers/39768.png"
36c4f2d5-b0a7-46e1-83c9-6480aa8b7188,33929,"https://africanstorybook.org/illustrations/covers/33929.png"
0249ae0d-0ea7-4f09-8678-7fc3fbbf4d2e,39769,"https://africanstorybook.org/illustrations/covers/39769.png"
16e49fca-a671-4ade-a506-5bdec2c3533e,39802,"https://africanstorybook.org/illustrations/covers/39802.png"
4b4bb9bc-7b9b-44fa-8db4-ffe4ee02c7a6,39811,"https://africanstorybook.org/illustrations/covers/39811.png"
2b63d884-9c9b-477d-ae1f-6635488746ce,39814,"https://africanstorybook.org/illustrations/covers/39814.png"
ade87c6a-f1c3-4d03-ad6a-b36943242116,39817,"https://africanstorybook.org/illustrations/covers/39817.png"
c4db585b-24d9-4144-8f8d-54acbf20feb7,34395,"https://africanstorybook.org/illustrations/covers/34395.png"
4738c533-037a-4ef3-9795-fee5c4e4e1d6,38108,"https://africanstorybook.org/illustrations/covers/38108.png"
e9c1167d-c129-4793-bcf2-8813acf4d6b1,39818,"https://africanstorybook.org/illustrations/covers/39818.png"
b39f3b63-a97c-4a4a-b9d8-d0c953a9b60b,39819,"https://africanstorybook.org/illustrations/covers/39819.png"
4fd3f791-cac4-4ba9-aee8-b432761540f9,39820,"https://africanstorybook.org/illustrations/covers/39820.png"
e95a16e0-0c14-4697-88e8-df1721379839,34023,"https://africanstorybook.org/illustrations/covers/34023.png"
d3ae1d3b-84f4-440a-b274-b75f8d79a09b,39883,"https://africanstorybook.org/illustrations/covers/39883.png"
3c37c612-30a8-46ec-a07c-2d3e7cf2583c,34037,"https://africanstorybook.org/illustrations/covers/34037.png"
fea7cb93-259c-4f3c-bbf2-98f289f373ca,34098,"https://africanstorybook.org/illustrations/covers/34098.png"
86eb3267-2f0a-46ed-b94a-4090d0762e00,39886,"https://africanstorybook.org/illustrations/covers/39886.png"
05fb20d2-569b-40d9-b4a5-8af2b0b3c166,39887,"https://africanstorybook.org/illustrations/covers/39887.png"
69ffcf3e-33d4-4c70-b724-233507beeb94,39991,"https://africanstorybook.org/illustrations/covers/39991.png"
164cf530-41cd-4623-906c-fcd13317e32a,40008,"https://africanstorybook.org/illustrations/covers/40008.png"
67b70342-fbf4-4807-9331-ebe2dbfb7d0c,40018,"https://africanstorybook.org/illustrations/covers/40018.png"
838b01b3-ea1a-48f1-b0fe-92ff0ce505ac,34119,"https://africanstorybook.org/illustrations/covers/34119.png"
cae3393e-0a82-4261-a990-45c42c4dd219,34122,"https://africanstorybook.org/illustrations/covers/34122.png"
e7623b5d-176e-4f66-ac4a-52440bbcae1d,34126,"https://africanstorybook.org/illustrations/covers/34126.png"
cb4159f9-0dba-46ae-9e7f-acb547e43d80,34130,"https://africanstorybook.org/illustrations/covers/34130.png"
76fd5186-d81f-45e8-93d7-11a765dc76bc,40019,"https://africanstorybook.org/illustrations/covers/40019.png"
3c91fa6c-6dde-4270-ab2c-c8e865b64113,40052,"https://africanstorybook.org/illustrations/covers/40052.png"
ae62f7ad-6616-45c6-a75c-2c2d740aa5e2,40053,"https://africanstorybook.org/illustrations/covers/40053.png"
bbee7b18-0ec6-4bd3-b058-9a518d4253d9,34210,"https://africanstorybook.org/illustrations/covers/34210.png"
3e786bc9-69db-4a8f-a85b-1261758ddbe6,34222,"https://africanstorybook.org/illustrations/covers/34222.png"
9dc55e08-9e1b-4056-9112-1ff64da6d0d7,34232,"https://africanstorybook.org/illustrations/covers/34232.png"
51d40f63-3625-41a6-a904-9e0c1a37c8d3,40054,"https://africanstorybook.org/illustrations/covers/40054.png"
8c583d8b-bce4-4b60-8c85-102fa8013929,34264,"https://africanstorybook.org/illustrations/covers/34264.png"
cbde60a1-f6a9-4471-bf32-92289fdcd9bf,34265,"https://africanstorybook.org/illustrations/covers/34265.png"
b69ad07f-aee9-4add-8a6f-0bc4e4a022ea,34267,"https://africanstorybook.org/illustrations/covers/34267.png"
41cbc7a6-befd-48a6-b0b2-89aba94692cd,34276,"https://africanstorybook.org/illustrations/covers/34276.png"
be828b22-b97e-4ec3-af33-fa1fac3c91c4,34279,"https://africanstorybook.org/illustrations/covers/34279.png"
6a3cd997-9881-43c9-b2a3-d89f7d5649c6,34316,"https://africanstorybook.org/illustrations/covers/34316.png"
95607643-ee6f-4f9a-9d30-bb643f690fc0,34319,"https://africanstorybook.org/illustrations/covers/34319.png"
7b741024-0b0e-49d2-b9ef-fcc836585697,40063,"https://africanstorybook.org/illustrations/covers/40063.png"
a54f5762-07a2-4969-b742-f8f9178528fb,34351,"https://africanstorybook.org/illustrations/covers/34351.png"
5cbc7832-7d72-4bbe-9901-b170fa066177,35421,"https://africanstorybook.org/illustrations/covers/35421.png"
12a1d28a-4c64-4713-b9aa-bff564af633b,35425,"https://africanstorybook.org/illustrations/covers/35425.png"
6a98cc19-3969-4189-85ba-814456325183,40065,"https://africanstorybook.org/illustrations/covers/40065.png"
b36b8e92-29ed-412a-9cd2-babc65a078a9,34418,"https://africanstorybook.org/illustrations/covers/34418.png"
d8eb5029-1934-472f-b270-67c71dbcab36,34427,"https://africanstorybook.org/illustrations/covers/34427.png"
d5642318-7f74-496f-8dea-8dddcab1a96b,34442,"https://africanstorybook.org/illustrations/covers/34442.png"
dbdb789d-3934-41ea-a22f-cb769f177013,34446,"https://africanstorybook.org/illustrations/covers/34446.png"
bc7f584e-b5b1-456a-ae9f-ad364e4abc6c,34448,"https://africanstorybook.org/illustrations/covers/34448.png"
325ce9e9-362e-4bb8-b9b1-59d4f674bf41,34449,"https://africanstorybook.org/illustrations/covers/34449.png"
b22bfe12-0e1c-4fee-909b-4e79adbb2a44,34480,"https://africanstorybook.org/illustrations/covers/34480.png"
50af102b-b946-493f-8f13-792f35b14177,34481,"https://africanstorybook.org/illustrations/covers/34481.png"
0160f88f-b1d3-49b7-8d88-f6bdb6b2329b,34531,"https://africanstorybook.org/illustrations/covers/34531.png"
a19098c3-39eb-4fa7-aa51-bf3a79b9bfbc,34537,"https://africanstorybook.org/illustrations/covers/34537.png"
e6bf8f6c-78da-412c-a5d9-6593ba2a03ac,34553,"https://africanstorybook.org/illustrations/covers/34553.png"
629a909f-64bf-4f80-91a7-b49bc2e760b5,40066,"https://africanstorybook.org/illustrations/covers/40066.png"
1790d838-18a1-464e-966f-05d51b692d13,40067,"https://africanstorybook.org/illustrations/covers/40067.png"
6c4c9640-f308-4221-b1c2-7ab8f97eeab4,34665,"https://africanstorybook.org/illustrations/covers/34665.png"
4d4f6f58-13fa-40a8-bd91-5cb7bc980346,34667,"https://africanstorybook.org/illustrations/covers/34667.png"
16611a69-24b2-4d40-bf0f-c770808ddcea,34668,"https://africanstorybook.org/illustrations/covers/34668.png"
a61a951e-994a-42b7-9f9e-75a7ce66bde3,34670,"https://africanstorybook.org/illustrations/covers/34670.png"
6b93a0e5-8b73-4552-8f0b-0d62fdfc5210,34766,"https://africanstorybook.org/illustrations/covers/34766.png"
15682a3e-c1b1-4751-85d3-240457def97b,34802,"https://africanstorybook.org/illustrations/covers/34802.png"
aa483802-f102-4830-8b77-100b49ad425c,34973,"https://africanstorybook.org/illustrations/covers/34973.png"
a10b5d0d-f687-466e-8318-504a921178d1,35079,"https://africanstorybook.org/illustrations/covers/35079.png"
b841711f-ab3f-4e16-9638-201e9e75ed30,35139,"https://africanstorybook.org/illustrations/covers/35139.png"
d9117dc5-3fa7-4e88-94dc-0e4d13cc2d8e,35155,"https://africanstorybook.org/illustrations/covers/35155.png"
5ef608cf-56ad-4710-9781-ca5d5d83915e,35324,"https://africanstorybook.org/illustrations/covers/35324.png"
c6a40e64-4748-4e2d-ac19-3144136551f7,35344,"https://africanstorybook.org/illustrations/covers/35344.png"
38f46139-d137-4bbe-b3ad-8e7d6ab2fd09,40068,"https://africanstorybook.org/illustrations/covers/40068.png"
d75093ed-226a-4ff9-82e0-fdd4d0af69ae,40071,"https://africanstorybook.org/illustrations/covers/40071.png"
8d41c4c2-ac6b-412e-9517-d97e39cb3e62,40073,"https://africanstorybook.org/illustrations/covers/40073.png"
0dbf9e8d-7261-4356-b272-a693a33df3e5,35350,"https://africanstorybook.org/illustrations/covers/35350.png"
4f477164-d6d1-48c3-8375-641e725dc062,35353,"https://africanstorybook.org/illustrations/covers/35353.png"
121be3d1-a77d-4130-81d6-bfea5626303d,35359,"https://africanstorybook.org/illustrations/covers/35359.png"
810cfc28-0904-4dab-9a07-f6153bc10b87,35373,"https://africanstorybook.org/illustrations/covers/35373.png"
b77cf8ba-1669-4f48-81c4-f921ad713c0c,35376,"https://africanstorybook.org/illustrations/covers/35376.png"
7ca32e75-1503-4756-9cfc-7ecd12b7c797,35428,"https://africanstorybook.org/illustrations/covers/35428.png"
41420181-5b03-416c-85ca-7b0d218c01ab,35695,"https://africanstorybook.org/illustrations/covers/35695.png"
1e50c3f7-acdf-4a13-a0a1-e7083e18e02a,35429,"https://africanstorybook.org/illustrations/covers/35429.png"
53e10dda-3748-4f4f-9fba-81243f755843,35430,"https://africanstorybook.org/illustrations/covers/35430.png"
2079d157-4e49-4ca2-a687-a2ef378e79d4,35431,"https://africanstorybook.org/illustrations/covers/35431.png"
cabf6a87-158b-4fc7-a179-656adff367bd,35577,"https://africanstorybook.org/illustrations/covers/35577.png"
e15c2160-6c9b-4dea-9825-36da9a82ee52,40074,"https://africanstorybook.org/illustrations/covers/40074.png"
14715096-0d1c-4e32-bf0c-1189781e7223,40075,"https://africanstorybook.org/illustrations/covers/40075.png"
d3cd2894-0eb7-4a23-b1e2-de826fa7e76b,35553,"https://africanstorybook.org/illustrations/covers/35553.png"
b9583784-edd9-42d8-8bcd-7281fa87634f,40081,"https://africanstorybook.org/illustrations/covers/40081.png"
3157dbd6-8712-47c1-800f-5978318f0e6d,40082,"https://africanstorybook.org/illustrations/covers/40082.png"
b7255854-29ba-43ee-85ed-d23135397408,40089,"https://africanstorybook.org/illustrations/covers/40089.png"
b11e62d2-5d72-4b72-b582-83c21b4d8c59,40090,"https://africanstorybook.org/illustrations/covers/40090.png"
d05af271-37dd-4089-9cf6-89b37f2b0b57,40091,"https://africanstorybook.org/illustrations/covers/40091.png"
b6084c02-d212-4a77-8bfb-ac7deb8df4ce,40093,"https://africanstorybook.org/illustrations/covers/40093.png"
c028d434-76f6-4b23-b99d-4e10476ff4fa,40123,"https://africanstorybook.org/illustrations/covers/40123.png"
3683e921-762d-46b6-867d-701b1e08388c,40124,"https://africanstorybook.org/illustrations/covers/40124.png"
1afec06b-92be-4309-9580-956dd445bbfb,35578,"https://africanstorybook.org/illustrations/covers/35578.png"
03db9ea8-22ba-498a-91fb-b597763dc157,40125,"https://africanstorybook.org/illustrations/covers/40125.png"
614cc0ec-5713-4524-b0a8-51f93b018103,40139,"https://africanstorybook.org/illustrations/covers/40139.png"
c7a582cc-223a-43c7-b3bb-9e22a692decd,40152,"https://africanstorybook.org/illustrations/covers/40152.png"
