book_id,platform,source_id,title,http_status,fetch_ok,n_text,n_image,axis_match,axis_diff,empty_pages,chars_raw,chars_billable,max_page_chars,p_numbers_contiguous,p_min,p_max,mojibake_suspect,error,flags,content_url
a8c9ec1d-4497-48d0-b837-0d3116f6b35b,african_storybook,36927,The move,200,True,7,8,False,-1,0,1456,1455,287,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36927.txt
645a1476-c5ed-4aba-9efa-8f0379930582,african_storybook,36931,Why the Sky is Now High,200,True,7,9,False,-2,0,1088,1088,163,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36931.txt
72806900-1521-477d-9205-b1116365ed53,african_storybook,36933,How the Moon Got Its Spots,200,True,7,9,False,-2,0,873,874,156,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36933.txt
38f3af85-37cf-4f49-918c-626679ae5663,african_storybook,36945,How i met my best friend.,200,True,10,11,False,-1,0,1359,1359,232,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36945.txt
0d81f66f-a4da-40b3-9bdb-9fdbb7b89714,african_storybook,36987,My December holiday.,200,True,13,14,False,-1,0,1086,1093,108,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36987.txt
e31fe9f1-afe3-4d76-a795-bf3562972d75,african_storybook,36993,The Rainbow,200,True,6,7,False,-1,0,711,712,187,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36993.txt
7cbced92-b08f-4a7f-ac48-f48d8d0d76bc,african_storybook,36998,Lindiwe and her grandmother,200,True,7,8,False,-1,0,2677,2668,470,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/36998.txt
8e9cfd15-c101-47b6-bb2f-7cb88d44f3aa,african_storybook,37009,A problematic Cosmo,200,True,12,13,False,-1,0,2389,2389,240,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37009.txt
0e56cccd-1a40-4e4c-ab5a-3ba6be875f9f,african_storybook,37033,Bohlale's adventure,200,True,16,17,False,-1,0,2987,2994,250,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37033.txt
c0f5e46d-9836-4d64-ae65-7027ed116848,african_storybook,37036,Thato's journey,200,True,16,17,False,-1,0,2051,2051,182,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37036.txt
b1ff17db-6d9a-488f-b92e-38c384b9d12d,african_storybook,37096,Thirsty crow,200,True,17,18,False,-1,0,1553,1549,168,True,1,17,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37096.txt
79bbf1dc-eec1-4a7a-abde-ccd55a6da314,african_storybook,37129,Let's fly!,200,True,8,9,False,-1,0,1768,1768,320,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37129.txt
01f3d5c8-0111-40d8-9328-3b1efb87ebe5,african_storybook,37137,Nomfundo and the forest animals,200,True,12,13,False,-1,0,2810,2816,345,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37137.txt
17fc1390-dc4a-4c9b-a7a2-145e4086e204,african_storybook,37155,Oscar's journey,200,True,12,13,False,-1,0,2485,2487,263,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37155.txt
deca0a01-1d4d-4fc0-9c33-486cecf09c19,african_storybook,37186,All about friend ship,200,True,7,8,False,-1,0,204,205,61,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37186.txt
1598ba59-9624-435f-a512-ef08b7433319,african_storybook,37208,Stay safe,200,True,16,18,False,-2,0,1016,1016,99,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37208.txt
14ef47db-c8aa-47b6-9159-eee87df012bc,african_storybook,37218,Donkey and I book 1,200,True,8,9,False,-1,0,263,263,71,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37218.txt
e62931b5-4649-47ef-980f-ded90ac665f5,african_storybook,37281,Primary Colours,200,True,10,11,False,-1,0,377,377,116,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37281.txt
f6725816-6604-4d69-a9bc-231b54632948,african_storybook,37309,My Day,200,True,16,17,False,-1,0,564,564,50,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37309.txt
f177dcf3-40e1-4c16-b968-f179377c3029,african_storybook,37311,Keeping Lala land Clean,200,True,12,13,False,-1,0,804,804,109,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37311.txt
d0d91447-ade9-40cf-b536-9d40851a58b0,african_storybook,37350,The man that could...,200,True,5,6,False,-1,0,123,123,37,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37350.txt
d93da7bd-29e4-4531-ab80-a88a7c085a94,african_storybook,37352,The brave monkey,200,True,4,5,False,-1,0,569,569,206,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37352.txt
65088445-1513-47b4-b6eb-6459f53176c8,african_storybook,37353,SMARTIE KIDS,200,True,4,5,False,-1,0,501,501,185,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37353.txt
11f79eb3-2043-4b73-b8b9-dba41addee95,african_storybook,37385,Magic Words,200,True,20,21,False,-1,0,1354,1354,106,True,1,20,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37385.txt
1f3ed256-c91d-4bd2-8b86-eb5e97812a57,african_storybook,37457,My Five Sense,200,True,14,15,False,-1,0,497,497,63,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37457.txt
fc1bb2a7-da00-4a83-8392-f1d5f044bfc2,african_storybook,37488,The quiet horse,200,True,8,9,False,-1,0,520,517,126,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37488.txt
e4739227-2314-49a5-8621-77188692180c,african_storybook,37496,I Love To Be Clean,200,True,14,15,False,-1,0,371,370,44,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37496.txt
33899cb2-3e53-450e-8d75-c8157d5c0d9a,african_storybook,37501,Chico's Dress.,200,True,9,6,False,3,0,2059,2062,240,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37501.txt
0d6643dc-26b6-4e3e-ad00-a18f564ae7e8,african_storybook,37515,The Helping Mouse,200,True,9,10,False,-1,0,1889,1881,236,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37515.txt
452ec18d-a343-4375-abcb-636bc0bd9c78,african_storybook,37541,THE HUNGRY DINOSAUR,200,True,6,7,False,-1,0,1049,1053,242,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37541.txt
e40998e7-7f03-4cda-9ae4-603da47e7f5d,african_storybook,37552,The Hairless Bear,200,True,6,7,False,-1,0,1110,1120,242,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37552.txt
a8795033-b542-4d6f-af81-1228bc80a6c9,african_storybook,37559,Sripad the trader,200,True,8,4,False,4,0,1858,1862,239,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37559.txt
d537a3a9-e3a5-460d-932e-249d3023991e,african_storybook,37579,What Color is that?,200,True,6,7,False,-1,0,352,352,141,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37579.txt
709658ce-d653-4d05-b999-df8fbfe98c60,african_storybook,37753,Aha! Said the animals,200,True,8,9,False,-1,0,421,428,99,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37753.txt
3a93b9eb-fbd9-44d1-a10e-f73236d0285e,african_storybook,37769,I'm a big girl,200,True,3,4,False,-1,0,354,285,152,True,1,3,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37769.txt
b804bc4e-b8cf-4a51-b98a-b8de3738c3e0,african_storybook,37810,THE CAMP,200,True,3,4,False,-1,0,440,440,238,True,1,3,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37810.txt
ce3f8971-125a-4c84-a5ba-f0ad9f47f935,african_storybook,37831,Isabella's Birthday Surprise,200,True,17,18,False,-1,0,1354,1354,128,True,1,17,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37831.txt
7a643ae7-240c-44db-837e-16c9c311d2af,african_storybook,37832,Number O,200,True,17,18,False,-1,0,798,798,111,True,1,17,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37832.txt
3b97c77e-e5ba-4e47-85fd-740b81c72925,african_storybook,37874,A day at the market,200,True,6,7,False,-1,0,1407,1422,244,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37874.txt
389878e1-f1a2-4da2-85f7-e94ea8e72c0c,african_storybook,37890,The tale of the sun and moon,200,True,5,6,False,-1,0,993,993,232,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37890.txt
f6c4d007-5c61-4c91-bbdf-9ec535471662,african_storybook,37899,The Cereal.,200,True,8,9,False,-1,0,820,820,192,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/37899.txt
d5ccc451-f652-4c49-a12e-38aed1b85865,african_storybook,38073,Bea's first day,200,True,12,9,False,3,0,2679,2734,246,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38073.txt
93a08a90-27d6-4459-8b05-17c202a2e086,african_storybook,38098,Akhona and the Rainbow,200,True,11,12,False,-1,0,2178,2182,243,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38098.txt
986315a5-b6b2-4c96-bc43-4668248e63e7,african_storybook,38139,Yoshi rules!,200,True,6,7,False,-1,0,1187,1187,240,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38139.txt
e76409a3-7cd9-4531-8626-7a96242e2fff,african_storybook,38163,Too Tall,200,True,6,5,False,1,0,578,580,167,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38163.txt
c6785a3a-d794-4351-8856-3cf18e529ae8,african_storybook,38825,My Egg,200,True,8,9,False,-1,0,740,738,116,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38825.txt
22e76a32-0761-4c38-93ac-9b46dc04b3aa,african_storybook,38831,Rainbow Fish,200,True,8,9,False,-1,0,1373,1376,206,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38831.txt
c4598fd9-58ce-4256-86e5-9aaaafce98a9,african_storybook,38842,Magic Bird,200,True,12,13,False,-1,0,1830,1836,206,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38842.txt
1d522b89-4be9-4420-afe0-436c9d9d4deb,african_storybook,38843,Bobby Falls,200,True,8,9,False,-1,0,685,687,106,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38843.txt
7b1e558c-234d-431d-9ce2-3ba8a19aec36,african_storybook,38872,The Colourful Octopus,200,True,10,11,False,-1,0,1398,1402,283,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38872.txt
bc01e88b-14a7-4f60-9051-5eb6efae38b9,african_storybook,38974,The Crow and the Fox,200,True,4,5,False,-1,0,876,875,240,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38974.txt
5d658ebd-1f99-4def-82af-0a6228ede9e0,african_storybook,38977,Adina and the sunflower,200,True,5,6,False,-1,0,1085,1085,238,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/38977.txt
8e7a7d17-8339-4763-bd8f-07ec3d6dcb5a,african_storybook,39060,The Big surprise,200,True,8,7,False,1,0,1380,1387,217,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39060.txt
ad2605cc-b9d0-4339-854f-73611db6dbc3,african_storybook,39100,The Missing Cat,200,True,8,7,False,1,0,884,892,149,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39100.txt
2358cb25-c99a-4f4f-b74e-64dd8bbf871f,african_storybook,39148,Descendants Las Vegas,200,True,8,9,False,-1,0,1236,1241,231,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39148.txt
7b39da9d-a732-4c14-ae22-43c69bd5e60a,african_storybook,39221,Animal mania,200,True,9,10,False,-1,0,1757,1757,238,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39221.txt
94590d73-5628-4bcf-99e1-e798810874a3,african_storybook,39256,Ice Cream Story,200,True,14,15,False,-1,0,1728,1723,240,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39256.txt
a49eb77e-71ab-4221-b2ad-70464d5496ce,african_storybook,39281,Kyra's First Day Of Middle Sch,200,True,15,16,False,-1,0,1553,1552,142,True,1,15,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39281.txt
95f3ae8f-d679-4885-b0d8-6330a8ea1e18,african_storybook,39312,Magic of tiles,200,True,5,6,False,-1,0,1089,1089,240,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39312.txt
076329bf-193d-4de5-9c99-336678c3e568,african_storybook,39423,Dad's long legs,200,True,8,9,False,-1,0,569,569,120,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39423.txt
9882baf8-40d1-4bb6-aa0a-edcaaf8194ae,african_storybook,39471,Noku's garden,200,True,7,8,False,-1,0,928,928,181,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39471.txt
67e5f1bc-e73a-4d10-ae67-d572ee91e2ad,african_storybook,39472,Friends forever,200,True,7,8,False,-1,0,1667,1668,323,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39472.txt
71f6e572-cc5e-4a56-a16f-07f55782ce2d,african_storybook,39500,The wild robot,200,True,5,6,False,-1,0,483,480,152,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39500.txt
71aec6b7-2901-4bc4-8369-0d318d48b1de,african_storybook,39518,The Big Race,200,True,8,9,False,-1,0,330,334,98,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39518.txt
982fd69b-0e88-4b7e-89d7-4afef1eff2e7,african_storybook,39853,At the market,200,True,6,7,False,-1,0,1178,1179,237,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39853.txt
c4e53779-3627-4ccf-ad7f-c2fe5774a140,african_storybook,39920,Jack the cunning jackal and Jimbo,200,True,7,4,False,3,0,1474,1471,239,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39920.txt
34656477-a06c-4961-b24a-fa36ca3bf6bd,african_storybook,39934,WICKED KING TIGER,200,True,4,5,False,-1,0,697,696,233,True,1,4,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39934.txt
e5611fc9-2c34-4ecc-bec1-2c580586215b,african_storybook,39946,THE BRAVE OLUYET,200,True,10,11,False,-1,0,705,704,76,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39946.txt
15781b61-6c0b-4802-83c5-11e9aadec91d,african_storybook,39947,The farmer and the magic pumpkin,200,True,11,12,False,-1,0,2356,2362,238,True,1,11,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/39947.txt
9b590920-8e25-4707-a8ae-2979fb6574cd,african_storybook,40004,How Shiva & Mimi Became Best Friends,200,True,7,8,False,-1,0,1037,1039,301,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40004.txt
40514b21-c6fb-4294-98bf-ed8f5a9934ad,african_storybook,40020,I love oatmeal,200,True,10,11,False,-1,0,1094,1094,187,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40020.txt
63c06248-712d-464f-aa4e-e21d536cc90d,african_storybook,40049,Amara the silly girl,200,True,7,8,False,-1,0,540,539,143,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40049.txt
7b741024-0b0e-49d2-b9ef-fcc836585697,african_storybook,40063,THE WISE OLDMAN,200,True,9,10,False,-1,0,1949,1951,234,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40063.txt
e15c2160-6c9b-4dea-9825-36da9a82ee52,african_storybook,40074,THE TRAPPED RAT,200,True,7,8,False,-1,0,1450,1468,242,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40074.txt
a8ffa198-09aa-4107-9dee-7e685386957c,african_storybook,40096,Luntha's banana garden,200,True,8,9,False,-1,0,812,814,212,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40096.txt
5e99736f-a116-4ef5-aae0-dc5e4ca723d2,african_storybook,40170,Anansi and Turtle,200,True,10,11,False,-1,0,3034,3042,465,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40170.txt
b8c256d6-bf79-4fd4-ba9a-4ae31a892d9c,african_storybook,40191,TRIP TO THE BAZAAR,200,True,5,6,False,-1,0,472,479,113,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40191.txt
7cc14006-e366-4e7e-816a-201dda2f76a1,african_storybook,40252,Drawing a rainbow,200,True,8,9,False,-1,0,1153,1155,211,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40252.txt
2f6882bd-b02e-4bd0-8329-10a62da541aa,african_storybook,40311,WHEN ELEPHANT RULED,200,True,8,9,False,-1,0,1152,1142,191,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40311.txt
0e4c69fc-c1ae-4415-b444-9e3abfe93fd3,african_storybook,40334,Each one is different,200,True,3,4,False,-1,0,346,351,154,True,1,3,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40334.txt
a869c040-0914-41b9-94bc-aa3066e7fc7d,african_storybook,40344,A journey by a train,200,True,7,8,False,-1,0,1629,1629,239,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40344.txt
7006a552-a655-4c22-b033-293388d84c34,african_storybook,40360,Coach Joy and her players,200,True,5,6,False,-1,0,342,342,102,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40360.txt
69728da8-ce1c-43a7-909d-2659413d3eeb,african_storybook,40777,The big tree,200,True,6,7,False,-1,0,739,737,166,True,1,6,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/40777.txt
d63f6475-bcef-46e7-97fc-a14dfd84b357,african_storybook,5266,My Family And I,200,True,9,10,False,-1,0,443,443,56,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/5266.txt
af887c49-531a-4d26-9db4-b820648b9b6b,african_storybook,5394,A Hot Saturday,200,True,9,10,False,-1,0,796,796,179,True,1,9,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/5394.txt
ab52d580-1431-4a21-ae36-3148c8b89932,african_storybook,5397,The Clever Little Bird,200,True,12,13,False,-1,0,1623,1607,200,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/5397.txt
26a4781f-dc47-42bf-8d3d-de9afbcaa245,african_storybook,5413,Lion's Fire Sticks (Level 5),200,True,14,15,False,-1,0,3210,3197,339,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/5413.txt
1ab1a4f0-a0b6-4ec5-b402-b61d8b4dd07c,african_storybook,5566,Two Good Friends,200,True,5,3,False,2,0,338,337,78,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/5566.txt
83cde331-1e9d-4f9d-9a30-fb46cfe3ea9d,african_storybook,6165,Inyang and the Bird,200,True,17,18,False,-1,0,471,471,51,True,1,17,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/6165.txt
d65160b1-47b5-48f7-b48a-3b3c6d89b3b7,african_storybook,6369,Fruits,200,True,8,9,False,-1,0,272,268,77,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/6369.txt
f826de29-d007-4663-8f34-396662cf1a09,african_storybook,6895,What Vusi's sister said,200,True,13,14,False,-1,0,2586,2579,351,True,1,13,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/6895.txt
3a4ddcfd-ed86-4e3f-af8f-364abcd3881b,african_storybook,7387,The Bleeding Apple,200,True,10,9,False,1,0,1693,1689,297,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/7387.txt
bed71171-64fe-4339-8404-1ac8bff35def,african_storybook,7555,The Girl Who Played,200,True,14,15,False,-1,0,1860,1864,219,True,1,14,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/7555.txt
ab852638-faa1-4877-ba2d-573b88c48789,african_storybook,7590,Nanu's Taxi,200,True,16,17,False,-1,0,1481,1471,137,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/7590.txt
e1068402-e882-4e2d-9f4b-07a53cac2322,african_storybook,7652,My Grandma,200,True,5,6,False,-1,0,114,114,32,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/7652.txt
05eea2f0-e26d-43e8-9be5-36bcf95bbd4a,african_storybook,7656,Little Badger Goes to the Moon,200,True,12,13,False,-1,0,2173,2166,271,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/7656.txt
8625af82-af73-4e81-941f-3fe388091fb2,african_storybook,7769,The Rat,200,True,12,13,False,-1,0,1228,1217,222,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/7769.txt
08af37b3-4d8f-438f-9d4f-7bf6c5f1916a,african_storybook,8220,Esther Takes Mummy's Sweets,200,True,5,6,False,-1,0,757,756,249,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/8220.txt
eba6abaf-003c-4794-bee4-4129f8abf88e,african_storybook,8487,Baby Snatched By Cranes,200,True,8,9,False,-1,0,2824,2820,450,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/8487.txt
8d9c360f-b97a-4d29-abb5-82c3d975ce42,african_storybook,8554,The Staring Game,200,True,7,8,False,-1,0,744,739,158,True,1,7,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/8554.txt
fd6bb133-a50d-4fd3-ae84-23b45bc38419,african_storybook,8815,A Dancer's Tale: The Story of Phyllis Spira,200,True,12,13,False,-1,0,2782,2735,253,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/8815.txt
48ec23e9-975a-416a-b42d-bea3931d89e1,african_storybook,8950,Sindiwe and the Fireflies,200,True,12,13,False,-1,0,2309,2296,290,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/8950.txt
9428d59a-9c79-4899-a14d-0ef2a37fcb18,african_storybook,920,King of the Birds,200,True,12,13,False,-1,0,2453,2423,297,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/920.txt
ebb00164-cea6-4b4b-9183-3ada7a01fcfb,african_storybook,9208,The Boy Who Nobody Loved,200,True,16,17,False,-1,0,3305,3285,313,True,1,16,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/9208.txt
44b79846-4678-42ae-b778-5e3971e9b05a,african_storybook,9266,What Colors Do You Like?,200,True,12,13,False,-1,0,390,390,53,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/9266.txt
df155c4f-f6ff-4e09-a772-721a7b4fde00,african_storybook,9299,The Race,200,True,10,11,False,-1,0,1048,1040,180,True,1,10,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/9299.txt
c9fecc4e-ca47-4e1f-861d-845050d97e08,african_storybook,9545,Old Rooster,200,True,12,13,False,-1,0,3169,3155,413,True,1,12,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/9545.txt
c84a4e87-7b9a-4e26-8164-ecdd2d426c50,african_storybook,9663,Clever Goats,200,True,5,6,False,-1,0,1144,1131,281,True,1,5,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/9663.txt
386628e1-1d9f-4b48-9cb0-62f256166277,african_storybook,9668,My Baby Boy,200,True,3,4,False,-1,0,121,121,58,True,1,3,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/9668.txt
08f93f9e-6738-40eb-a5dd-990b10c86750,african_storybook,9702,Flowers,200,True,8,9,False,-1,0,415,415,81,True,1,8,False,,AXIS_MISMATCH,https://raw.githubusercontent.com/global-asp/asp-raw-db/master/data/9702.txt
